gene,h3k27me3_gm,h3k36me3_gm,mae_pred_gm,mae_prob_gm,h3k27me3_k5,h3k36me3_k5,mae_pred_k5,mae_prob_k5,switch,is_sig_paralog,is_nsig_paralog
FGL2,0.27764995451870084,0.4791053560918187,0,0.3089960987899911,0.7882711755578148,0.4951305650684932,1,0.7549192250677204,BAE→MAE (gained in cancer),False,True
VTA1,0.1582214136657927,0.731606827545615,0,0.07459696618535695,0.21408315051634652,0.738816352739726,0,0.0883558957095444,BAE in both,False,False
CFP,0.7123976670768901,0.48461661940178713,1,0.7064735493330386,0.8660709508266895,0.2781999143835616,1,0.9240994317368283,MAE in both,False,False
CALB2,0.9064690459628658,0.28032532505752045,1,0.9338785171158869,0.9026165123869656,0.1073416095890411,1,0.9702459665274961,MAE in both,False,True
NT5C1A,0.7699716410722885,0.17293595162930067,1,0.9333755483246258,0.9238589544651934,0.2054259417808219,1,0.9562747086242337,MAE in both,False,True
RAD51C,0.14302530900529722,0.7950666167264167,0,0.052628732956657875,0.1475734389212906,0.8047410102739726,0,0.05116496528622015,BAE in both,False,True
VIPR2,0.7439135320241853,0.10407191396008347,1,0.9466652479946841,0.974369950238108,0.19087114726027396,1,0.9662846056260764,MAE in both,False,True
FAM50A,0.5326127668682112,0.5114238322007598,1,0.5097578602376328,0.5588313981486436,0.5340325342465754,1,0.5077090817375182,MAE in both,False,True
MBD5,0.13376852694098132,0.5360907485686768,0,0.16090989385088783,0.32355931296484564,0.4495398116438356,0,0.3825801501114053,BAE in both,False,True
ZNF510,0.4440580020332816,0.895714056396811,0,0.09958567656992681,0.21905933971855102,0.9231592465753424,0,0.03834141615488269,BAE in both,False,False
LONRF3,0.8251912889935256,0.23543260741612712,1,0.9275192045848613,0.7094012520734122,0.7868685787671232,0,0.349335523087664,MAE→BAE (lost in cancer),False,True
SPDYE2B,0.009684841350527048,0.025683557172668414,1,0.5924191218953176,0.0236502755631655,0.01953125,1,0.612827316709333,MAE in both,False,True
TBX3,0.9695007758574563,0.1275616672909198,1,0.9746210133601655,0.9373428219808444,0.2110445205479452,1,0.9573235327266766,MAE in both,False,True
CDC42BPB,0.5114238322007598,0.6584086896035101,0,0.31687468926788,0.39932580662421746,0.548747859589041,0,0.33869470598580437,BAE in both,False,True
LAMA5,0.5796457809406603,0.21226389854994918,1,0.8451852067099438,0.4541709026700198,0.6642765410958904,0,0.2645797569838741,MAE→BAE (lost in cancer),False,True
RPAP1,0.6299962544812456,0.7657445556209534,0,0.30358000624697257,0.34271496602279417,0.6490796232876712,0,0.2000596380473735,BAE in both,False,False
ZDHHC22,0.9866231473059018,0.1639467066188667,1,0.9717031911733995,0.9807373321204987,0.07689426369863013,1,0.9809574197784944,MAE in both,False,True
IGIP,0.600460163732677,0.49381989405532667,1,0.5969176560987057,0.7201562416394671,0.331763698630137,1,0.8404513575556636,MAE in both,False,False
MLPH,0.8836213815613463,0.1546364171437744,1,0.9599575002550541,0.8890791374605382,0.11413741438356165,1,0.967637664578609,MAE in both,False,True
KLHL36,0.27781047675103004,0.9604580234362459,0,0.040129411233807706,0.5725292953074,0.6654537671232876,0,0.3629736581563613,BAE in both,False,False
FZD4,0.8982289047033014,0.15014179463855745,1,0.9629076742976449,0.6713039756006207,0.7347495719178082,0,0.37398348935162373,MAE→BAE (lost in cancer),False,True
BTG2,0.7727005190218845,0.9470811707421478,0,0.23831505997022598,0.6307453582321152,0.6681827910958904,0,0.414134078307044,BAE in both,False,True
FAM199X,0.50682219487399,0.5794852587083311,0,0.40188848069057426,0.09893520252554978,0.855736301369863,0,0.03348318305623047,BAE in both,False,False
RPS4X,0.4829043822569426,0.9994649258922361,0,0.07176048267588712,0.37802985713521325,0.9928296232876712,0,0.05021840985646128,BAE in both,True,True
ECHS1,0.48124565252287443,0.7628016480282519,0,0.1976586824295741,0.2836427845256568,0.6460295376712328,0,0.16752256826212192,BAE in both,False,True
SDCCAG3,0.5864947295200386,0.8804109369147627,0,0.17276810430146866,0.4089571405639681,0.7405286815068494,0,0.17140749169504163,BAE in both,False,False
PADI1,0.9044892717641393,0.1512119428540853,1,0.9635929068221506,0.9672534646048477,0.11049871575342465,1,0.9764158978310065,MAE in both,False,True
CRISP3,0.4238322007598052,0.08459521643747658,1,0.8472365947290901,0.16726416608700306,0.4997859589041096,0,0.2073597563373404,MAE→BAE (lost in cancer),False,True
CCSAP,0.6137835090159988,0.5415485044678688,1,0.5523088919113328,0.3881962651827278,0.7806078767123288,0,0.13531804162215894,MAE→BAE (lost in cancer),False,False
CBX4,0.6343838621649098,0.5493070790304457,1,0.5628744907831345,0.475734389212906,0.616117294520548,0,0.331745449947085,MAE→BAE (lost in cancer),False,True
GOLGA6L4,0.009684841350527048,0.012761517470169619,1,0.6076898166208504,0.022526619936861256,0.01953125,1,0.6117779654357951,MAE in both,False,True
ARFIP1,0.23746588902563004,0.5650917652094816,0,0.19999050002005783,0.24463588206966666,0.586472602739726,0,0.1879416073150403,BAE in both,False,True
GFRA1,0.7934078869923484,0.17074214778746857,1,0.9395018373008933,0.4747712558189309,0.1311536815068493,1,0.8434593810002815,MAE in both,False,True
TMEM109,0.4213173524533148,0.8159880143399861,0,0.1302587703521728,0.7495318101557066,0.8167808219178082,0,0.3517404519485777,BAE in both,False,False
ANKRD23,0.3000160522232329,0.6441222109262132,0,0.1780692754178975,0.2801648028251913,0.5008561643835616,0,0.28863164020409693,BAE in both,False,False
LHX5,0.995772914548665,0.05409599229493285,1,0.9839090228333157,0.9989298517844721,0.09995719178082192,1,0.9801566341291837,MAE in both,False,True
TXNDC17,0.21210337631762,0.8554229760821874,0,0.051372442879579545,0.7299480978115469,0.777611301369863,0,0.37858889842692406,BAE in both,False,False
PTP4A2,0.274814061747552,0.8800898924501044,0,0.057829344394517535,0.3553427149660228,0.9009524828767124,0,0.07065732518064102,BAE in both,False,True
TNFRSF10D,0.8499652201829954,0.4591470918722243,1,0.824180404538618,0.9346674514420247,0.18065068493150685,1,0.9626604844632782,MAE in both,False,True
MT1A,0.9659692867462144,0.0637808336454599,1,0.9810781371665993,0.9994649258922361,0.01953125,1,0.9865868915032601,MAE in both,False,True
PLPPR4,0.6246455134036064,0.1711166996629033,1,0.8886464718789072,0.5136176360425919,0.3608732876712329,1,0.6694552844665161,MAE in both,False,True
LRP5L,0.6012627748943229,0.8221948739900476,0,0.22770018074786444,0.3072930600888223,0.541363441780822,0,0.2699644573423025,BAE in both,False,False
COX4I1,0.4893252715501097,0.9633474236181712,0,0.08652445046921252,0.7081705816255551,0.9900470890410958,0,0.16418821511006665,BAE in both,False,True
TCEAL7,0.9172775429396971,0.05040398095136176,1,0.9785984863456048,0.7657980630317299,0.1264982876712329,1,0.9454223634989138,MAE in both,False,True
SNRPD3,0.25442773824174647,0.9513617636042592,0,0.03835061312342415,0.4313767456792766,0.858037243150685,0,0.11242784423656188,BAE in both,False,True
HPS4,0.5212691957836161,0.8772004922681791,0,0.14101097260864054,0.14800149820750175,0.7945205479452054,0,0.05374997923361397,BAE in both,False,False
RNF144A,0.6554122746000322,0.42581197495853174,1,0.7198532567576059,0.5790036920113436,0.5324807363013698,1,0.5294253762773081,MAE in both,False,True
DIP2B,0.24008775215367328,0.6955963400931029,0,0.11725021177753599,0.22371448445609718,0.6728916952054794,0,0.1222460718185563,BAE in both,False,True
WHSC1,0.4103483332441543,0.9136925464176788,0,0.08143653502816514,0.4026432660923538,0.7922196061643836,0,0.13527707526911592,BAE in both,False,False
FBXO3,0.2808603991652844,0.6703943496174221,0,0.1500482736274128,0.22039702498796082,0.8058112157534246,0,0.066672352503772,BAE in both,False,False
PKP3,0.4348012199689657,0.028733479586922787,1,0.8840487025351479,0.5441168601851356,0.620558647260274,0,0.38860967485976433,MAE→BAE (lost in cancer),False,True
TIPARP,0.14907164642302959,0.9453154261865269,0,0.026427456978369426,0.12488629675210017,0.869488441780822,0,0.034613330456646114,BAE in both,False,True
CRBN,0.3002300818663385,0.9332227513510621,0,0.049624779409277814,0.20514741291668895,0.9216609589041096,0,0.03663320813176841,BAE in both,False,False
ZNF473,0.5370538819626518,0.8717427363689871,0,0.15213609991145385,0.490181390122532,0.9876391267123288,0,0.0777663137950149,BAE in both,False,False
NCR2,0.9194178393707528,0.4472149392690888,1,0.8672565010053722,0.9719086093423939,0.3589469178082192,1,0.92540121511344,MAE in both,False,True
PRPF3,0.15581358018085506,0.9414628926106265,0,0.027623561170152924,0.1275081598801434,0.9225171232876712,0,0.027142829451852857,BAE in both,False,False
MAN1A1,0.24265610787094014,0.6271603617100968,0,0.15821056050047044,0.29841082989994117,0.9176476883561644,0,0.0530093270213425,BAE in both,False,True
SEC61B,0.07619455294558296,0.8647867729680561,0,0.029406655008717413,0.5231419551607898,0.899775256849315,0,0.1288994923836244,BAE in both,False,False
CRELD1,0.4541173952592434,0.6256621542083579,0,0.3031491044823445,0.5142597249719086,0.7181078767123288,0,0.2590303313957256,BAE in both,False,True
PALD1,0.6158167906255017,0.5180052437262561,1,0.5827190962854206,0.924340521162181,0.1564105308219178,1,0.9653902764954384,MAE in both,False,False
STARD13,0.4540103804376906,0.43351704211033226,1,0.5283405476648382,0.5463106640269677,0.2015732020547945,1,0.8346344998413668,MAE in both,False,True
LYPD3,0.8637166247525282,0.09219326876772432,1,0.9678963500806753,0.9382524479640431,0.1130672089041096,1,0.9733142743843278,MAE in both,False,True
CHRNB1,0.906629568195195,0.3631547969393761,1,0.9038345547382999,0.6476537000374551,0.371361301369863,1,0.7651929029158238,MAE in both,False,True
KCNC4,0.8644657285033978,0.4006099844828509,1,0.8687841798398046,0.9774733800631388,0.4009524828767123,1,0.9115840249142436,MAE in both,False,False
LRRC69,0.12477928193054738,0.49248220878591686,0,0.18662680985076177,0.3773342607951201,0.5475706335616438,0,0.32085776174397135,BAE in both,False,True
HAO1,0.5777195141527102,0.34341056236288725,1,0.7396006998877397,0.057359944352292795,0.2189640410958904,0,0.40364114399802203,MAE→BAE (lost in cancer),False,True
ZNF570,0.5177377066723742,0.6216490984001284,0,0.363014399290973,0.23462999625448125,0.2790025684931507,1,0.5028462779461114,BAE→MAE (gained in cancer),False,False
PECR,0.10979720691315747,0.5996040451602547,0,0.11319053061508506,0.27240622826261435,0.5056185787671232,0,0.27767691122609467,BAE in both,False,False
EIF2S2,0.40451602546952753,0.9767777837230457,0,0.059714703530437376,0.2654502648616833,0.9894584760273972,0,0.03337088343181376,BAE in both,False,False
BNIP3,0.434426668093531,0.9140670982931136,0,0.08865989126478403,0.5525710310878057,0.8479773116438356,0,0.1765550440799487,BAE in both,False,True
CYP4X1,0.7695435817860774,0.13098614158060892,1,0.945041009478648,0.6943656696452458,0.18621575342465754,1,0.9069463574602247,MAE in both,False,True
ZNF345,0.2817165177377067,0.5136711434533683,0,0.27706958318200503,0.09053453903365616,0.4453660102739726,0,0.20185117391181812,BAE in both,False,False
COG8,0.153352239285141,0.7424688319332228,0,0.06973439930940793,0.6069880678473969,0.857769691780822,0,0.20197204411511452,BAE in both,False,False
MTMR10,0.08352506822194875,0.8251377815827492,0,0.036523562235380086,0.3152121568837284,0.7092786815068494,0,0.1430020054255487,BAE in both,False,True
MBD3,0.16111081384771792,0.7844186419819145,0,0.059142406838938136,0.5552999090374017,0.7199807363013698,0,0.2892996907791002,BAE in both,False,True
LMBR1,0.23002835892771148,0.6425169886029215,0,0.14222806641851124,0.21627695435817862,0.6826840753424658,0,0.11417233322431229,BAE in both,False,True
THAP12,0.26026004601637326,0.5554604312697309,0,0.22282973489811733,0.32125849430146075,0.7529430650684932,0,0.12112456832299298,BAE in both,False,False
KRR1,0.04569532880303922,0.9833591952485419,0,0.014765312350814738,0.26042056824870247,0.9790774828767124,0,0.034396625040373996,BAE in both,False,False
ZNF48,0.6014768045374285,0.46883193322275135,1,0.6270764939718292,0.2917224035528921,0.4284032534246575,0,0.37759582243271533,MAE→BAE (lost in cancer),False,False
HDAC8,0.6065600085611857,0.5413344748247633,1,0.5455337711781291,0.42110332281020924,0.5758775684931506,0,0.32804299037998524,MAE→BAE (lost in cancer),False,True
TUBG2,0.5798598105837659,0.6172614907164642,0,0.42645935506999333,0.2257477660656001,0.2543878424657534,1,0.5243962156888139,BAE→MAE (gained in cancer),False,False
FRG2B,0.009684841350527048,0.10086146931349992,1,0.5009371172393178,0.010835250682219487,0.01953125,1,0.6007997988060629,MAE in both,False,True
C1QTNF9B,0.5283856814168763,0.08796618331638932,1,0.8916586944325269,0.7091872224303066,0.09738869863013698,1,0.9411803320813036,MAE in both,False,True
UBA7,0.5620418427952272,0.5786826475466852,0,0.4560093794340788,0.7540799400717,0.3889661815068493,1,0.8195558097405231,BAE→MAE (gained in cancer),False,True
PCDHB7,0.05869762962170261,0.3081491786612446,0,0.3048598196967377,0.6908341805340039,0.1598351883561644,1,0.9162865958430915,BAE→MAE (gained in cancer),False,True
AP2A1,0.49162609021349457,0.7445021135427257,0,0.21925090735279504,0.5952164374765905,0.7965539383561644,0,0.24622356605421666,BAE in both,False,True
ZNF189,0.4722029001016641,0.986088073198138,0,0.07336054090272075,0.4542779174915726,0.986675941780822,0,0.0685238063669268,BAE in both,False,False
ZNF705G,0.42891540478356255,0.05350741077639253,1,0.8683198120267448,0.05639681095831773,0.058058647260273974,1,0.5982793588771695,MAE in both,False,False
ARPC1A,0.15870298036278024,0.9489539301193215,0,0.026946174052379812,0.21761463962758842,0.8067744006849316,0,0.06570267460339456,BAE in both,False,True
IGSF6,0.6060784418641982,0.5146342768473433,1,0.5774310328281796,0.2378404409010648,0.6552868150684932,0,0.13835014480276156,MAE→BAE (lost in cancer),False,False
PUS1,0.5318101557065653,0.9439777409171171,0,0.1096514007628647,0.6617796564824228,0.9063035102739726,0,0.19821629583201464,BAE in both,False,True
PCGF1,0.0887687944780352,0.7518861362298679,0,0.0525892201367704,0.46604954786237895,0.558861301369863,0,0.3878321299972526,BAE in both,False,True
SLC4A1AP,0.12510032639520574,0.8599711059981807,0,0.03624351789746424,0.3609074856867676,0.8796018835616438,0,0.07946783942291798,BAE in both,False,True
KXD1,0.5077318208571887,0.7875755792177217,0,0.1948496846286659,0.42575846754775537,0.7397260273972602,0,0.18158638231488394,BAE in both,False,False
LAP3,0.3075605971427043,0.9879073251645353,0,0.0394363508847445,0.3159612606345979,0.8790667808219178,0,0.06762353742911108,BAE in both,False,True
PSMB10,0.4303065974637487,0.6689496495264594,0,0.2424683984324161,0.6246990208143828,0.1586044520547945,1,0.8946192861193925,BAE→MAE (gained in cancer),False,True
TULP3,0.26619936861255283,0.5108887580929958,0,0.2676877781205095,0.18492161164321258,0.5457512842465754,0,0.18275166280062685,BAE in both,False,True
SNW1,0.1711166996629033,0.9302798437583605,0,0.03089437790268828,0.09663438386216491,0.950288955479452,0,0.02109605584609196,BAE in both,False,False
LECT2,0.8991920380972764,0.40237572903847185,1,0.8826913567130501,0.7995612392316336,0.2624678938356164,1,0.9101301108391465,MAE in both,False,False
RNF139,0.04264540638878485,0.6831291133822034,0,0.060993047294680816,0.16854834394563648,0.8313356164383562,0,0.04886310536109379,BAE in both,False,True
YARS,0.3544330889828241,0.9793996468510888,0,0.04896055044787635,0.2679651131681738,0.9506635273972602,0,0.040497081024390855,BAE in both,False,False
ZNF708,0.16223446947402215,0.8042698913799561,0,0.054157271750499406,0.09331692439402857,0.5912350171232876,0,0.11084137259837482,BAE in both,False,False
TSPY8,0.009684841350527048,0.012761517470169619,1,0.6076898166208504,0.010835250682219487,0.01953125,1,0.6007997988060629,MAE in both,False,True
CELA2B,0.6922253732141902,0.3920487987586281,1,0.778134368157902,0.5860131628230509,0.4166845034246575,1,0.671653021110488,MAE in both,False,True
KRT71,0.9388410294825833,0.06554657820108085,1,0.9788122602578617,0.9648991385306865,0.2379066780821918,1,0.9563370979138655,MAE in both,False,False
TIAM1,0.6700197977419873,0.34073519182406764,1,0.8053657382499025,0.8189309219326877,0.2580265410958904,1,0.9178356017774398,MAE in both,False,True
C19ORF81,0.85167745732784,0.4534753063299267,1,0.8291476532505319,0.6926534325004013,0.3853809931506849,1,0.7840368104181303,MAE in both,False,False
TM6SF2,0.867087591631441,0.1454331424902349,1,0.9591925674490022,0.9107496388249773,0.2035530821917808,1,0.9544693739870849,MAE in both,False,True
PROX2,0.582053614425598,0.4614479105356092,1,0.6176650415721039,0.7581465032907058,0.2723137842465753,1,0.8912732617285238,MAE in both,False,True
LDHB,0.049173310503504736,0.9726577130932634,0,0.015762776352539705,0.08507678313446412,0.9844820205479452,0,0.017103779835834453,BAE in both,False,True
MOB3A,0.24966557868264755,0.9077532238214993,0,0.04627136908786945,0.595698004173578,0.5244006849315068,1,0.5555951388997741,BAE→MAE (gained in cancer),False,True
STPG1,0.6869281395473273,0.4182674300390604,1,0.7511715008635368,0.786398416180641,0.4811643835616438,1,0.7661027560417131,MAE in both,False,False
